src,dst
3097,12590
3097,21313
3097,12028
3097,29181
3097,5434
3097,23066
3097,12398
3097,10289
3097,24506
3097,27251
3097,29182
3097,29183
3097,6145
3097,25443
3097,3647
3097,6234
3097,8220
3097,29184
3097,6233
3097,24342
3097,5752
3097,1724
3097,29185
3097,29186
3097,9806
3097,5719
3097,16489
3097,4840
3097,6839
3097,7156
3097,12324
3097,14334
3097,13102
3097,15725
3097,6543
3097,20555
3097,8264
3097,19546
3097,29187
3097,23234
3097,691
3097,27463
3097,29189
3097,4722
3097,29190
3097,5971
3097,23583
3097,5171
3097,17262
3097,21749
3097,15247
3097,22756
3097,29191
3097,27558
3097,8858
3097,17703
3097,11869
3097,4453
3097,5507
3097,18363
3097,29192
3097,21091
3097,7337
3097,27021
3097,25902
3097,12302
3097,16195
3097,16866
3097,8115
3097,29194
3097,7188
3097,7266
3097,7480
3097,9310
3097,11103
3097,1693
3097,29195
3097,10697
3097,12937
3097,16785
3097,26080
3097,13321
3097,25814
3097,10544
3097,23138
3097,29197
3097,11354
3097,6244
3097,16375
3097,20217
3097,29198
3097,28658
3097,29199
3097,6859
3097,20046
3097,6617
3097,29200
3097,25465
3097,18278
3097,3944
3097,23325
3097,29202
3097,5601
3097,29203
3097,19958
3097,26269
3097,3490
3097,17136
3097,26555
3097,14622
3097,15719
3097,3662
3097,4875
3097,4887
3097,5257
3097,29219
3097,25081
3097,26011
3097,14273
3097,14994
3097,1319
3097,4406
3097,29224
3097,20980
3097,10578
3097,19421
3097,29225
3097,15030
3097,3964
3097,3770
3097,5808
3097,4019
3097,22409
3097,3891
3097,14766
3097,14061
3097,10319
3097,11004
3097,9666
3097,23153
3097,22801
3097,10656
3097,27805
3097,16422
3097,22505
3097,16563
3097,12316
3097,6571
3097,29214
3097,22421
3097,15703
3097,6185
3097,14997
3097,16834
3097,25317
3097,5506
3097,8788
3097,4285
3097,9603
3097,2972
3097,13392
3097,19453
3097,5527
3097,13040
3097,11120
3097,29230
3097,29231
3097,17656
3097,14786
3097,12211
3097,29232
3097,18280
3097,7587
3097,19310
3097,14785
3097,7817
3097,29234
3097,19497
3097,6514
3097,1453
3097,25005
3097,15271
3097,22804
3097,5403
3097,29022
3097,1725
3097,29235
3097,13015
3098,101
3098,1214
3098,1490
3098,3726
3098,3779
3098,3828
3098,4675
3098,4849
3098,5831
3098,7212
3098,7341
3098,7417
3098,7929
3098,9617
3098,10195
3098,10879
3098,12242
3098,13926
3098,14161
3098,14315
3098,14486
3098,14778
3098,14894
3098,15015
3098,16022
3098,17490
3098,18811
3098,18802
3098,19770
3098,21931
3098,24455
3098,25634
3098,27363
3098,28699
3098,30254
3098,32198
3098,34053
3099,101
3099,704
3099,961
3099,1270
3099,1397
3099,2396
3099,2609
3099,3036
3099,3059
3099,3346
3099,3414
3099,3678
3099,3706
3099,3736
3099,4081
3099,4604
3099,4688
3099,4795
3099,4793
3099,4788
3099,5599
3099,5786
3099,5870
3099,5987
3099,6266
3099,6376
3099,6838
3099,6887
3099,6899
3099,7081
3099,7692
3099,8089
3099,8443
3099,9273
3099,9676
3099,10475
3099,10537
3099,11830
3099,12011
3099,12103
3099,12142
3099,12140
3099,12141
3099,12429
3099,12803
3099,12917
3099,12910
3099,13019
3099,13062
3099,13529
3099,13615
3099,13767
3099,13791
3099,13911
3099,13932
3099,14008
3099,14009
3099,14563
3099,14556
3099,14606
3099,15070
3099,15422
3099,16011
3099,16058
3099,17221
3099,18176
3099,18188
3099,18460
3099,18601
3099,18909
3099,19000
3099,19387
3099,19446
3099,20456
3099,20682
3099,21571
3099,21768
3099,21872
3099,22612
3099,23628
3099,24255
3099,24331
3099,24832
3099,25369
3099,25951
3099,26053
3099,26198
3099,28052
3099,28106
3099,29833
3099,33086
3099,33820
3100,101
3100,720
3100,738
3100,1279
3100,2003
3100,2528
3100,3004
3100,8887
3100,4153
3100,3524
3100,3232
3100,3513
3100,4131
3100,3615
3100,3121
3100,3908
3100,8065
3101,1326
3101,1602
3101,1883
3101,1874
3101,1934
3101,2601
3101,3022
3101,3004
3101,20120
3101,4113
3101,97
3101,29208
3101,3185
3101,20111
3101,3432
3101,5382
3102,7710
3102,28509
3103,3061
3103,3063
3103,29128
3103,28860
3103,29228
3103,16010
3103,22836
3103,29218
3103,29223
3103,17106
3103,3105
3103,28827
3103,28943
3103,16211
3103,29052
3103,28880
3103,26963
3103,29004
3103,3107
3103,28869
3103,17264
3103,29226
3103,28997
3103,17946
3103,22563
3103,28509
3103,29222
3103,22564
3103,29221
3103,17309
3103,26892
3103,15910
3103,16951
3103,16412
3103,28998
3103,6167
3103,16930
3103,15905
3103,15884
3103,29246
3103,16933
3103,21830
3103,29248
3103,16944
3103,1736
3103,29249
3103,7710
3103,26964
3103,16947
3103,21828
3103,5452
3103,22569
3103,13450
3103,29256
3103,10303
3103,3102
3103,10257
3103,29266
3103,16217
3104,3106
3104,6911
3104,3107
3104,16741
3104,28860
3104,29246
3104,29013
3104,29004
3104,22294
3104,22836
3104,8481
3104,22563
3104,29053
3104,26892
3104,15116
3104,17309
3105,3061
3105,3063
3105,3106
3105,3103
3105,5376
3105,5453
3105,10257
3105,16217
3105,16930
3105,16944
3105,16947
3105,17106
3105,17264
3105,21830
3105,22569
3105,26909
3105,26963
3105,26964
3105,28509
3105,28869
3105,28880
3105,28997
3105,29126
3105,29222
3106,3061
3106,3063
3106,28880
3106,7801
3106,3104
3106,26892
3106,29081
3106,6161
3106,7710
3106,3105
3106,21831
3106,17264
3106,3107
3106,16010
3106,26963
3106,3103
3106,28943
3106,28827
3106,29052
3106,10257
3106,16217
3106,25484
3106,28998
3106,8481
3106,28509
3106,29126
3106,22569
3106,3102
3106,29053
3106,5453
3106,5452
3106,6749
3106,17309
3106,29128
3106,26964
3106,29130
3106,1736
3106,16944
3106,16947
3106,21830
3107,3061
3107,3063
3107,3106
3107,3103
3107,3104
3107,5376
3107,7710
3107,10257
3107,10303
3107,15884
3107,16010
3107,16217
3107,16930
3107,16947
3107,17106
3107,17264
3107,21828
3107,21830
3107,22560
3107,26892
3107,26963
3107,26964
3107,28509
3107,28869
3107,28880
3107,28943
3107,28997
3107,28998
3107,29128
3107,29126
3107,29130
3107,29218
3107,29222
3107,29226
3107,29256
3108,126
3108,1121
3108,1414
3108,1419
3108,1894
3108,1965
3108,2050
3108,2405
3108,2746
3108,2759
3108,2765
3108,7225
3108,22754
3108,3338
3108,15246
3108,3241
3108,3226
3108,5143
3108,3342
3108,15259
3108,21765
3108,8705
3108,8298
3108,4277
3109,126
3109,158
3109,173
3109,221
3109,409
3109,444
3109,466
3109,542
3109,621
3109,918
3109,945
3109,965
3109,967
3109,977
3109,941
3109,1061
3109,1111
3109,1700
3109,1743
3109,2505
3109,2680
3109,2992
3109,3218
3109,3118
3109,5914
3109,5901
3109,5351
3109,472
3109,716
3109,23928
3109,1720
3110,132
3110,577
3110,3692
3110,4833
3110,7899
3110,8869
3110,10691
3110,10806
3110,11408
3110,16667
3110,20917
3110,20994
3110,21687
3110,28653
3110,29177
3110,29577
3110,31003
3110,31078
3110,31511
3110,32385
3110,32711
3110,32764
3110,33088
3110,33297
3110,33504
3110,33590
3110,33696
3110,33698
3110,33991
3110,34017
3110,34039
3110,34085
3111,132
3111,1577
3111,2188
3111,2253
3111,2967
3111,3076
3111,3067
3111,8234
3111,6278
3111,8287
3111,17021
3111,4672
3111,7281
3111,21534
3111,8469
3111,3586
3111,3693
3112,111
3112,155
3112,193
3112,223
3112,458
3112,861
3112,960
3112,1094
3112,1223
3112,1650
3112,1646
3112,1706
3112,1721
3112,1885
3112,2213
3112,2175
3112,2242
3112,2698
3112,3009
3112,3520
3112,3597
3112,3623
3112,3702
3112,3699
3112,3804
3112,3879
3112,5017
3112,5559
3112,5866
3112,6318
3112,6361
3112,6571
3112,9727
3112,11442
3112,13096
3112,18512
3113,114
3113,151
3113,341
3113,409
3113,605
3113,639
3113,720
3113,934
3113,952
3113,1488
3113,1478
3113,1994
3113,2047
3113,2406
3113,2530
3113,2789
3113,2770
3113,2832
3113,2818
3113,2938
3113,3082
3113,3303
3113,3362
3113,3421
3113,3641
3113,3689
3113,4087
3113,4512
3113,5157
3113,5560
3113,5583
3113,5660
3113,8279
3113,8836
3113,9335
3113,11083
3113,11958
3113,13621
3113,17438
3113,22489
3114,226
3114,861
3114,953
3114,1118
3114,1325
3114,1712
3114,2006
3114,2137
3114,2499
3114,7614
3114,139
3114,5782
3114,3146
3114,5143
3115,924
3115,1254
3115,1565
3115,1957
3115,1991
3115,2362
3115,15950
3115,4621
3115,8691
3115,4235
3115,4310
3115,13846
3116,273
3116,316
3116,697
3116,726
3116,1239
3116,1316
3116,1384
3116,1767
3116,2428
3116,2484
3116,2847
3116,3286
3116,4455
3116,3672
3116,6045
3116,3465
3116,4621
3116,6386
3116,5451
3116,1770
3116,16920
3116,3321
3116,339
3116,3937
3116,288
3116,3430
3117,126
3117,3825
3117,5458
3117,6975
3117,7028
3117,7240
3117,8544
3117,10163
3117,11186
3117,11342
3117,11875
3117,13711
3117,19232
3117,19415
3117,19506
3117,21663
3117,22628
3117,22710
3117,26831
3117,27825
3117,29179
3117,29180
3117,29209
3117,29924
3117,32229
3117,33562
3117,33599
3118,132
3118,255
3118,1429
3118,2681
3118,2639
3118,2716
3118,2680
3118,2756
3118,2737
3118,2967
3118,3040
3118,3109
3118,4814
3118,3578
3118,4787
3118,6232
3118,8241
3118,14872
3118,5514
3118,12806
3118,12218
3118,2274
3118,8239
3118,3479
3118,8469
3118,3586
3118,12006
3118,3369
3118,5353
3118,3531
3119,132
3119,214
3119,1210
3119,2959
3119,3093
3119,8721
3119,13656
3119,3053
3119,1179
3120,111
3120,1552
3120,11790
3120,18521
3120,3958
3120,3712
3120,14132
3120,5065
3120,10955
3120,6762
3120,5146
3121,120
3121,841
3121,1248
3121,1417
3121,1629
3121,1697
3121,1836
3121,1948
3121,1915
3121,1925
3121,1992
3121,2047
3121,2128
3121,2197
3121,2176
3121,2261
3121,2519
3121,2643
3121,2825
3121,2834
3121,2950
3121,3717
3121,5330
3121,7453
3121,14198
3121,2112
3121,5455
3121,24456
3121,16489
3121,12223
3121,13674
3122,101
3122,277
3122,1006
3122,1072
3122,8606
3122,9182
3122,16303
3122,19344
3122,15752
3122,14352
3122,29254
3122,22835
3122,16883
3122,16691
3122,24121
3122,15906
3122,3243
3122,8948
3122,29267
3122,13951
3122,18733
3122,580
3122,18291
3122,9076
3122,24981
3122,12335
3122,29261
3122,20209
3122,29260
3122,18873
3122,18621
3122,29255
3122,10886
3122,29290
3122,12377
3122,13819
3122,29291
3122,16162
3122,19188
3122,3145
3122,29295
3122,21853
3122,23040
3122,29299
3122,11371
3122,10669
3122,21640
3122,28237
3122,10922
3122,17473
3122,6284
3122,18414
3123,111
3123,27855
3123,16527
3123,29311
3123,27642
3123,9390
3123,17158
3123,8224
3123,18775
3123,22758
3123,29335
3123,5963
3123,29345
3123,7649
3123,14749
3123,14836
3123,29381
3123,3394
3123,12547
3123,28914
3123,14068
3123,10220
3123,7543
3123,13940
3123,28884
3123,22165
3123,7473
3123,12695
3123,8876
3123,10464
3123,7585
3123,9994
3123,5233
3123,5996
3123,13664
3123,387
3123,26930
3123,20134
3123,13060
3123,6267
3123,24937
3123,29418
3123,20018
3123,19483
3123,5774
3123,24659
3123,24927
3123,13938
3123,28930
3123,20935
3123,8086
3123,7220
3123,25814
3123,28931
3123,9805
3123,16444
3123,24279
3123,5760
3123,25168
3123,25951
3123,1977
3123,6684
3123,29183
3123,25357
3123,26484
3123,12549
3123,22982
3123,29102
3123,29495
3123,25521
3123,27233
3123,20685
3123,5729
3123,22736
3123,5356
3123,29496
3123,25318
3123,7144
3123,7831
3123,6338
3123,23755
3123,10111
3123,8403
3124,101
3124,1783
3124,1881
3124,2086
3124,2321
3124,2516
3124,2811
3124,3066
3124,3089
3124,3649
3124,261
3125,101
3125,140
3125,860
3125,1923
3125,1985
3125,2121
3125,2180
3125,4854
3125,6384
3125,4077
3125,3347
3125,3382
3125,1931
3125,3315
3125,6289
3126,84
3126,27307
3126,29353
3126,8793
3126,29352
3126,6828
3126,20059
3126,29354
3126,29360
3126,29355
3126,6772
3126,23247
3126,24654
3126,24522
3126,14079
3126,29351
3126,29378
3126,25413
3126,12042
3126,14075
3126,9194
3127,101
3127,363
3127,1023
3127,1876
3127,1939
3127,2012
3127,2363
3127,2759
3127,3133
3127,3137
3127,3432
3127,3533
3127,3723
3127,5550
3127,5675
3127,6283
3128,84
3128,29217
3128,17444
3128,21184
3128,28861
3128,16014
3128,24320
3128,12234
3128,29213
3128,21758
3128,6540
3128,29243
3128,21861
3128,12069
3128,12290
3128,3536
3128,21435
3129,696
3129,2629
3129,5062
3129,5921
3129,5942
3129,7595
3129,7990
3129,7991
3129,9655
3129,9775
3129,9895
3129,9884
3129,9936
3129,10475
3129,12785
3129,13079
3129,13921
3129,16536
3129,17216
3129,20067
3129,24746
3129,27623
3130,126
3130,768
3130,12019
3130,5624
3130,3400
3130,11615
3130,2008
3130,17910
3130,29229
3130,10314
3130,8257
3130,24060
3130,18192
3130,11741
3130,26069
3130,3299
3130,22499
3130,27181
3130,11027
3130,12314
3130,6975
3130,5641
3130,23970
3130,5377
3131,126
3131,785
3131,29250
3131,5193
3131,29251
3131,21777
3131,28792
3131,12419
3131,28795
3131,14091
3131,28794
3131,26352
3131,10774
3131,28079
3131,7643
3131,24318
3131,29257
3131,26943
3131,13889
3131,29264
3131,29265
3131,7573
3131,20686
3131,11778
3131,25095
3131,29272
3131,7606
3131,18459
3131,29276
3131,22455
3131,28992
3131,29277
3131,29278
3131,6885
3131,19656
3131,5173
3131,6783
3131,29283
3131,29284
3131,29285
3131,29286
3131,29287
3131,25091
3131,7564
3131,14058
3131,25035
3131,22570
3131,29288
3131,17968
3131,21671
3131,13690
3132,126
3132,1845
3132,2156
3132,2746
3132,2732
3132,2845
3132,2903
3132,3342
3132,3338
3132,4077
3132,5156
3132,5158
3132,5817
3132,7508
3132,9052
3132,9104
3132,14925
3133,132
3133,262
3133,795
3133,1091
3133,1168
3133,1178
3133,1205
3133,1877
3133,2174
3133,2487
3133,2652
3133,2981
3133,3039
3133,3127
3133,8269
3133,7555
3133,4303
3133,8170
3133,8191
3133,16970
3133,1179
3133,10785
3133,4677
3133,3138
3133,12881
3133,3137
3133,5346
3133,5914
3133,3729
3133,3369
3133,13675
3134,132
3134,277
3134,901
3134,1436
3134,856
3134,2860
3134,2902
3134,5353
3134,264
3134,6558
3134,1459
3134,8872
3134,29205
3134,3138
3134,13192
3134,3668
3134,22231
3134,1607
3134,3137
3134,958
3134,8558
3134,14098
3135,84
3135,2740
3135,7860
3135,8052
3135,12922
3135,13806
3135,17677
3135,19399
3135,20380
3135,20633
3135,24904
3135,26690
3135,27300
3135,30597
3136,29270
3136,14010
3136,11749
3136,11644
3136,17013
3136,27293
3136,29274
3136,22065
3136,22928
3136,22933
3136,29279
3136,9691
3136,9679
3136,29275
3136,29273
3136,11645
3136,29242
3136,11611
3137,132
3137,101
3137,123
3137,262
3137,340
3137,2241
3137,2932
3137,3127
3137,3133
3137,3226
3137,5361
3137,5055
3137,1497
3137,3889
3137,5707
3137,3138
3138,132
3138,262
3138,363
3138,491
3138,690
3138,1650
3138,2227
3138,2491
3138,3134
3138,3133
3138,3137
3138,3452
3138,3623
3138,3668
3138,5346
3138,6232
3138,6558
3138,7555
3138,7878
3138,8256
3138,9361
3138,16394
3138,18892
3138,21568
3138,22359
3138,29340
3138,29343
3138,29346
3139,132
3139,126
3139,363
3139,489
3139,757
3139,965
3139,1877
3139,2004
3139,2235
3139,2218
3139,2241
3139,2487
3139,2491
3139,2600
3139,3162
3139,3534
3139,3309
3139,22168
3139,16970
3139,3277
3139,3530
3139,18475
3139,11581
3140,132
3140,710
3140,779
3140,1023
3140,1877
3140,2002
3140,2077
3140,2169
3140,2253
3140,2696
3140,2716
3140,139
3140,5800
3140,4592
3140,3415
3140,569
3140,5741
3140,5034
3140,3586
3140,8976
3140,5273
3140,5707
3140,8936
3140,5278
3140,8269
3140,4134
3140,5704
3141,111
3141,29296
3141,22262
3141,29302
3141,29300
3141,29301
3141,27969
3141,29294
3141,29298
3141,9339
3141,29303
3141,5329
3141,29306
3141,12573
3141,27810
3141,27445
3141,7937
3141,18165
3141,6670
3141,3366
3141,29309
3141,29310
3141,7450
3141,24802
3141,26079
3141,20505
3141,29319
3141,17763
3141,10289
3141,29320
3141,5267
3141,27251
3141,24500
3141,12293
3141,7552
3141,7610
3141,28032
3141,5157
3141,15247
3141,15917
3141,12211
3141,29323
3141,7354
3141,29324
3141,26425
3141,12680
3141,29325
3141,7940
3141,3864
3141,7443
3141,21639
3141,22463
3141,12380
3141,29328
3141,17635
3141,22887
3141,23227
3141,21446
3141,27982
3141,7727
3141,24834
3141,6260
3141,29329
3141,29330
3141,13946
3141,25081
3141,12510
3141,22268
3141,14813
3142,111
3142,609
3142,683
3142,802
3142,805
3142,1149
3142,1656
3142,2087
3142,2639
3142,5260
3142,5266
3142,5786
3142,5863
3142,6100
3142,6266
3142,6494
3142,7781
3142,8220
3142,8908
3142,9536
3142,9983
3142,10761
3142,10846
3142,11246
3142,11200
3142,11818
3142,11869
3142,12028
3142,12231
3142,12237
3142,12377
3142,12572
3142,12855
3142,13055
3142,13569
3142,13736
3142,13977
3142,14066
3142,14107
3142,14560
3142,14610
3142,14637
3142,15271
3142,15697
3142,15941
3142,16166
3142,16162
3142,16675
3142,16839
3142,16870
3142,17677
3142,18243
3142,18709
3142,18777
3142,19142
3142,19325
3142,19619
3142,20249
3142,20701
3142,20880
3142,21889
3142,22128
3142,22542
3142,24808
3142,24851
3142,25743
3142,26264
3142,27940
3142,28432
3142,28626
3142,31437
3142,31872
3142,34007
3143,111
3143,124
3143,445
3143,1295
3143,1771
3143,2206
3143,2390
3143,2396
3143,17954
3143,6269
3143,29129
3143,11922
3143,29220
3143,9618
3143,15601
3143,3857
3143,24802
3143,6023
3143,27221
3143,14562
3143,6095
3143,21762
3143,12380
3143,26175
3143,28048
3143,13850
3143,29236
3143,6217
3143,24455
3143,24795
3143,9617
3143,6893
3143,22899
3143,20426
3143,12448
3143,6960
3143,3743
3143,12398
3143,24643
3143,12519
3143,27002
3143,29269
3143,27857
3143,27247
3143,27845
3143,24864
3143,21038
3143,9979
3143,3783
3143,27848
3143,26163
3143,27963
3143,25363
3143,28173
3143,7027
3143,6224
3143,10953
3143,25060
3143,21795
3143,9462
3143,15196
3143,7430
3143,21552
3143,3473
3143,24998
3143,1720
3143,24916
3143,29327
3143,24317
3143,5719
3143,9843
3143,10634
3143,20859
3143,29331
3143,3598
3143,17518
3143,9788
3143,14026
3143,26706
3143,8429
3143,20084
3143,4402
3143,5767
3143,7264
3143,20941
3143,7307
3143,25530
3143,29338
3143,6657
3143,29339
3143,28959
3143,293
3143,29192
3143,26168
3143,6227
3143,12737
3143,29344
3143,11661
3143,6618
3143,24980
3143,27278
3143,23962
3143,20590
3143,26479
3143,5787
3143,8791
3143,24842
3143,29348
3143,12410
3143,8433
3143,8448
3143,25318
3143,28133
3143,23619
3143,27532
3143,7610
3143,17465
3143,29395
3143,6867
3143,8289
3143,26790
3143,10228
3143,8558
3143,25967
3143,27941
3143,26180
3143,14820
3143,19310
3143,10654
3143,29403
3143,8889
3143,25478
3144,841
3144,1205
3144,1248
3144,1437
3144,1709
3144,1831
3144,1836
3144,2061
3144,2071
3144,2825
3144,2834
3144,2818
3144,2950
3144,3082
3144,3185
3144,3837
3144,5583
3144,18456
3144,6192
3144,14160
3144,7328
3144,4939
3144,10727
3144,5330
3144,2083
3144,14198
3144,5851
3144,9755
3144,4958
3144,7090
3144,4131
3144,13674
3144,3676
3144,10870
3144,13804
3144,3701
3144,7503
3144,2113
3144,11936
3144,5703
3145,101
3145,863
3145,3878
3145,6089
3145,7420
3145,7557
3145,7781
3145,8248
3145,11061
3145,13510
3145,13951
3145,14018
3145,14126
3145,14201
3145,14560
3145,15096
3145,18256
3145,18447
3145,19035
3145,19188
3145,19254
3145,19454
3145,19485
3145,20830
3145,20831
3145,22699
3145,23418
3145,24121
3145,25167
3145,26034
3145,26353
3145,26857
3145,26863
3145,29758
3145,29942
3145,31412
3145,32941
3146,84
3146,234
3146,338
3146,1091
3146,1141
3146,1201
3146,1273
3146,1457
3146,1888
3146,2187
3146,2375
3146,2611
3146,2542
3146,2637
3146,2954
3146,3066
3146,3114
3146,3578
3146,9361
3146,8479
3146,4449
3146,3344
3146,3287
3146,982
3147,101
3147,248
3147,637
3147,997
3147,1776
3147,1800
3147,2012
3147,3549
3147,5075
3147,5092
3147,5319
3147,5349
3147,5603
3147,5697
3147,7244
3147,7821
3147,9151
3147,9646
3147,9719
3147,11029
3147,11441
3147,11789
3147,11905
3147,12875
3147,15346
3147,15342
3147,15322
3147,15344
3147,15819
3147,17471
3147,18442
3147,18566
3147,20794
3147,22269
3147,22315
3147,25394
3147,29289
3147,29314
3147,29322
3148,166
3148,1191
3148,1323
3148,1431
3148,1806
3148,2895
3148,8108
3148,5171
3148,21835
3148,5487
3148,4863
3148,11934
3148,26842
3148,9300
3148,18388
3148,7470
3148,1769
3148,12052
3148,4637
3148,18069
3148,18427
3148,22168
3148,4562
3148,4603
3148,3414
3148,18070
3148,14293
3148,22687
3148,5445
3148,18551
3148,5024
3148,11539
3148,6544
3148,10944
3148,14125
3148,25515
3148,8094
3148,22553
3148,20794
3148,9285
3148,18686
3148,18379
3148,5480
3148,3502
3148,3821
3148,5555
3148,1744
3148,3384
3148,18442
3148,6237
3148,3885
3148,29332
3148,14340
3148,11977
3148,5162
3148,29289
3148,10719
3148,14005
3148,5065
3148,3727
3148,11853
3148,5014
3148,5019
3148,5154
3148,4896
3148,11814
3149,247
3149,461
3149,929
3149,1322
3149,2342
3149,2812
3149,3161
3149,6556
3149,20289
3149,5203
3149,8547
3149,5185
3149,4518
3149,3181
3149,6332
3149,3447
3149,7690
3149,12048
3149,3290
3149,7584
3149,102
3149,3937
3149,209
3150,2548
3150,20426
3150,21642
3150,20028
3150,4038
3150,19405
3150,4951
3150,13160
3150,14354
3150,27251
3150,29499
3150,10196
3150,5681
3150,14498
3150,28262
3150,27020
3150,4402
3150,29506
3150,8283
3150,4771
3150,20771
3150,5862
3150,27330
3150,14922
3150,17840
3150,9985
3150,6867
3150,4738
3150,14353
3150,25489
3150,17466
3151,383
3151,1385
3151,1441
3151,1443
3151,1563
3151,1568
3151,1619
3151,1620
3151,2210
3151,2362
3151,2493
3151,3181
3151,4884
3151,6556
3151,7047
3151,3177
3151,4537
3151,3888
3151,5994
3151,2346
3151,1219
3151,4164
3151,5456
3151,7511
3151,4195
3151,8522
3151,11389
3151,3161
3151,102
3151,456
3151,6932
3151,229
3151,4312
3151,7048
3152,11631
3152,28985
3152,29227
3152,4684
3152,29333
3152,4222
3152,12497
3152,7145
3152,13610
3152,14508
3152,12784
3152,20947
3152,29356
3152,15520
3152,6284
3152,16701
3152,26674
3152,12949
3152,11176
3152,7839
3153,459
3153,1731
3153,2509
3153,2729
3153,6743
3153,4471
3153,5106
3153,1722
3153,5610
3153,5994
3153,8221
3153,5667
3153,12386
3153,26266
3153,4163
3153,14318
3154,295
3154,620
3154,1689
3154,22081
3154,5837
3154,12928
3154,8737
3154,6513
3154,22085
3154,12284
3154,21197
3154,14362
3154,5598
3154,19356
3154,4971
3154,13132
3154,25382
3154,6764
3154,29493
3154,29486
3154,11511
3154,5691
3154,12201
3154,3417
3154,12082
3154,5756
3154,12973
3154,12074
3154,12085
3154,12575
3154,24612
3154,11495
3154,5637
3154,7067
3154,29507
3154,8294
3154,5608
3154,7015
3154,6404
3154,22136
3154,13659
3154,13993
3154,7176
3154,13349
3154,29515
3154,4277
3154,21872
3154,5688
3154,9463
3155,111
3155,885
3155,13914
3155,23002
3155,29259
3155,10375
3155,29241
3155,6217
3155,24510
3155,29262
3155,29263
3155,29280
3155,28735
3155,29281
3155,29282
3155,3857
3155,5614
3155,12572
3155,12571
3155,26560
3155,18859
3155,4341
3155,29304
3155,29305
3155,25235
3155,26011
3155,29307
3155,9797
3155,29308
3155,23322
3155,24199
3155,6234
3155,28294
3155,29312
3155,23724
3155,29313
3155,29315
3155,6602
3155,26068
3155,27316
3155,29316
3155,29317
3155,26243
3155,29321
3156,111
3156,420
3156,440
3156,683
3156,952
3156,2543
3156,2631
3156,3243
3156,3934
3156,3977
3156,5289
3156,5509
3156,5622
3156,5759
3156,5760
3156,5787
3156,5956
3156,6103
3156,6191
3156,6480
3156,6499
3156,6550
3156,6628
3156,6845
3156,7051
3156,7111
3156,7545
3156,8220
3156,8222
3156,8466
3156,8766
3156,10425
3156,10734
3156,10755
3156,11289
3156,11255
3156,11657
3156,11751
3156,12140
3156,12278
3156,12639
3156,12861
3156,13554
3156,14797
3156,15015
3156,15283
3156,15551
3156,16234
3156,16252
3156,16438
3156,16481
3156,17681
3156,17703
3156,17820
3156,18071
3156,18246
3156,18512
3156,18733
3156,18890
3156,19497
3156,20463
3156,20468
3156,20679
3156,21366
3156,21966
3156,22077
3156,22401
3156,22614
3156,22765
3156,22995
3156,23448
3156,23748
3156,24581
3156,24793
3156,24883
3156,24916
3156,25001
3156,25167
3156,25370
3156,25862
3156,25888
3156,25889
3156,26595
3156,26987
3156,27069
3156,27260
3156,29079
3156,29830
3156,29970
3156,30978
3156,31412
3156,32775
3156,32931
3156,33064
3156,33137
3156,33172
3156,33175
3156,33586
3157,111
3157,567
3157,5509
3157,5515
3157,5808
3157,7251
3157,8016
3157,9195
3157,9350
3157,10250
3157,11195
3157,12041
3157,12946
3157,13701
3157,13817
3157,16399
3157,16441
3157,16755
3157,17049
3157,18525
3157,19579
3157,21236
3157,21457
3157,21779
3157,22174
3157,22717
3157,23004
3157,23189
3157,23178
3157,23301
3157,24349
3157,24789
3157,26445
3157,27003
3157,27268
3157,29863
3157,31710
3157,32749
3157,32865
3157,33039
3157,33605
3157,33679
3158,111
3158,110
3158,1174
3158,2213
3158,2820
3158,3726
3158,3905
3158,4685
3158,5167
3158,9462
3158,9632
3158,9843
3158,12502
3158,12861
3158,13444
3158,14187
3158,15151
3158,15165
3158,15584
3158,18759
3158,19138
3158,20111
3158,22251
3158,24120
3158,27082
3158,30359
3159,111
3159,1552
3159,4278
3159,5287
3159,5618
3159,5651
3159,5813
3159,7644
3159,7649
3159,7940
3159,10692
3159,10800
3159,12343
3159,12450
3159,12779
3159,13653
3159,14781
3159,16058
3159,16865
3159,17603
3159,18678
3159,21157
3159,21269
3159,21682
3159,22317
3159,22542
3159,22711
3159,22885
3159,23127
3159,23235
3159,23666
3159,23780
3159,24450
3159,24763
3159,24904
3159,25259
3159,26043
3159,26380
3159,27233
3159,28205
3159,29972
3159,30246
3159,32264
3159,33842
3159,33890
3159,33968
3160,196
3160,405
3160,422
3160,573
3160,791
3160,1188
3160,1237
3160,1180
3160,1577
3160,2026
3160,2091
3160,2681
3160,2793
3160,3049
3160,1866
3160,4729
3160,1358
3160,6057
3160,3231
3160,4676
3160,485
3160,3473
3160,3229
3160,9174
3160,3453
3160,2523
3160,57
3160,4388
3160,3662
3160,10787
3160,6423
3161,3151
3161,8522
3161,3149
3161,17041
3161,13846
3162,239
3162,338
3162,405
3162,370
3162,400
3162,486
3162,423
3162,491
3162,713
3162,1122
3162,1125
3162,1178
3162,1273
3162,1291
3162,1414
3162,1577
3162,863
3162,2075
3162,2213
3162,2216
3162,2210
3162,2174
3162,2486
3162,2675
3162,2681
3162,2716
3162,2802
3162,2884
3162,2966
3162,3009
3162,1860
3162,3596
3162,3498
3162,3139
3162,3702
3162,4983
3162,8665
3162,1972
3162,2944
3162,4135
3162,7713
3162,3112
3162,3464
